,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
1630,01_17_95__s1,Control_st11.25,xenopus,2244,6348,13967,A1,B5,H11,1,17,95,2244,2244,7.716460800176355,6348.0,8.756053,3.0,1.3862944,0.04725898,39.0,3.6888795,0.6143667,0.026455026455026454,False,False,6348.0,1,2,2,2,1,1,1,Cement Gland Primordium
1642,01_18_11__s1,Control_st11.25,xenopus,1659,3296,6749,A1,B6,A11,1,18,11,1659,1659,7.414572881350589,3296.0,8.100768,2.0,1.0986123,0.06067961,37.0,3.637586,1.1225728,0.06125827814569536,False,False,3296.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
1664,01_18_33__s1,Control_st11.25,xenopus,1303,2174,4476,A1,B6,C9,1,18,33,1303,1303,7.1731917424865985,2174.0,7.684784,1.0,0.6931472,0.04599816,24.0,3.218876,1.1039559,0.03918918918918919,False,False,2174.0,7,0,0,3,7,9,39,Inner Epidermis
1686,01_18_55__s1,Control_st11.25,xenopus,2331,7291,15388,A1,B6,E7,1,18,55,2331,2331,7.754481547470383,7291.0,8.894533,0.0,0.0,0.0,35.0,3.583519,0.4800439,0.07233273056057865,False,False,7291.0,4,1,1,1,9,7,48,Dorsal Inner Mesoderm
1699,01_18_68__s1,Control_st11.25,xenopus,2264,7298,15625,A1,B6,F8,1,18,68,2264,2264,7.725330037917135,7298.0,8.895493,0.0,0.0,0.0,39.0,3.6888795,0.534393,0.043909348441926344,False,False,7298.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
1717,01_18_86__s1,Control_st11.25,xenopus,1270,2058,4141,A1,B6,H2,1,18,86,1270,1270,7.147559271189454,2058.0,7.629976,0.0,0.0,0.0,10.0,2.3978953,0.48590866,0.11163337250293773,False,False,2058.0,13,0,3,5,12,13,9,Unidentified Cluster
1729,01_19_02__s1,Control_st11.25,xenopus,2730,9120,19531,A1,B7,A2,1,19,2,2730,2730,7.912423121473705,9120.0,9.118335,1.0,0.6931472,0.010964912,57.0,4.060443,0.625,0.03918918918918919,False,False,9120.0,4,1,1,1,0,7,49,Dorsal Inner Mesoderm
1737,01_19_10__s1,Control_st11.25,xenopus,2472,7521,15614,A1,B7,A10,1,19,10,2472,2472,7.813187267521416,7521.0,8.925588,0.0,0.0,0.0,31.0,3.465736,0.41217926,0.03918918918918919,False,False,7521.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
1746,01_19_19__s1,Control_st11.25,xenopus,2280,6857,14261,A1,B7,B7,1,19,19,2280,2280,7.732369222284388,6857.0,8.833171,1.0,0.6931472,0.014583637,31.0,3.465736,0.45209277,0.054858934169279006,False,False,6857.0,5,1,1,1,4,3,45,Dorsal Inner Mesoderm
1781,01_19_54__s1,Control_st11.25,xenopus,2431,8144,17163,A1,B7,E6,1,19,54,2431,2431,7.796469243086058,8144.0,9.005159,0.0,0.0,0.0,44.0,3.8066626,0.54027504,0.01941747572815534,False,False,8144.0,6,0,0,4,6,6,31,Inner Neuroectoderm
1796,01_19_69__s1,Control_st11.25,xenopus,5198,42872,91988,A1,B7,F9,1,19,69,5198,5198,8.556221578383715,42872.0,10.6659975,6.0,1.9459101,0.013995149,192.0,5.26269,0.44784477,0.04910714285714286,False,False,42872.0,14,1,4,7,16,14,38,Unidentified Cluster
1808,01_19_81__s1,Control_st11.25,xenopus,1951,5006,10584,A1,B7,G9,1,19,81,1951,1951,7.5766097669730375,5006.0,8.518592,0.0,0.0,0.0,23.0,3.1780539,0.45944867,0.03189493433395872,False,False,5006.0,9,1,1,1,9,10,29,Dorsal Inner Mesoderm
1811,01_19_84__s1,Control_st11.25,xenopus,2664,10590,23003,A1,B7,G12,1,19,84,2664,2664,7.887959336599945,10590.0,9.26776,1.0,0.6931472,0.0094428705,68.0,4.2341065,0.6421152,0.050489826676714394,False,False,10590.0,5,1,1,1,4,3,26,Dorsal Inner Mesoderm
1815,01_19_88__s1,Control_st11.25,xenopus,2841,10210,21907,A1,B7,H4,1,19,88,2841,2841,7.952263308657046,10210.0,9.231221,0.0,0.0,0.0,48.0,3.8918202,0.4701273,0.04910714285714286,False,False,10210.0,3,0,0,0,5,4,14,Inner Epidermis
1837,01_20_14__s1,Control_st11.25,xenopus,2290,5887,12508,A1,B8,B2,1,20,14,2290,2290,7.736743682453495,5887.0,8.680672,4.0,1.609438,0.06794632,42.0,3.7612002,0.7134364,0.09338929695697794,False,False,5887.0,6,0,0,0,8,0,2,Inner Epidermis
1853,01_20_30__s1,Control_st11.25,xenopus,1378,2522,5366,A1,B8,C6,1,20,30,1378,1378,7.229113877793302,2522.0,7.833204,2.0,1.0986123,0.07930214,21.0,3.0910425,0.83267254,0.04149377593360996,False,False,2522.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
1878,01_20_55__s1,Control_st11.25,xenopus,2176,6105,12805,A1,B8,E7,1,20,55,2176,2176,7.685703061234547,6105.0,8.717027,0.0,0.0,0.0,28.0,3.3672957,0.45864046,0.038076152304609215,False,False,6105.0,3,0,0,0,5,4,14,Inner Epidermis
1902,01_20_79__s1,Control_st11.25,xenopus,2324,6786,14284,A1,B8,G7,1,20,79,2324,2324,7.751475318021456,6786.0,8.822764,2.0,1.0986123,0.029472442,30.0,3.4339871,0.44208664,0.03386581469648563,False,False,6786.0,1,2,2,2,1,1,0,Outer Epidermis
1905,01_20_82__s1,Control_st11.25,xenopus,1974,5140,10964,A1,B8,G10,1,20,82,1974,1974,7.5883236773352225,5140.0,8.545003,4.0,1.609438,0.07782101,23.0,3.1780539,0.44747084,0.021630615640598996,False,False,5140.0,0,0,0,0,3,2,3,Inner Epidermis
1918,01_20_95__s1,Control_st11.25,xenopus,2250,6262,13268,A1,B8,H11,1,20,95,2250,2250,7.719129840906732,6262.0,8.742414,1.0,0.6931472,0.015969338,32.0,3.4965076,0.5110188,0.05639396346306593,False,False,6262.0,6,0,0,0,8,0,2,Inner Neuroectoderm
1920,01_21_01__s1,Control_st11.25,xenopus,1859,5148,11382,A1,B9,A1,1,21,1,1859,1859,7.528331766707247,5148.0,8.546557,0.0,0.0,0.0,29.0,3.4011974,0.5633255,0.06842105263157894,False,False,5148.0,15,1,1,1,0,5,19,Dorsal Inner Mesoderm
1969,01_21_50__s1,Control_st11.25,xenopus,2024,5511,12478,A1,B9,E2,1,21,50,2024,2024,7.613324979540639,5511.0,8.614683,0.0,0.0,0.0,30.0,3.4339871,0.5443658,0.04775900073475385,False,False,5511.0,3,0,0,0,5,4,11,Inner Neuroectoderm
2000,01_21_81__s1,Control_st11.25,xenopus,1888,5357,11800,A1,B9,G9,1,21,81,1888,1888,7.543802867501509,5357.0,8.586346,0.0,0.0,0.0,22.0,3.1354942,0.41067764,0.02087912087912088,False,False,5357.0,1,2,2,2,1,1,7,Outer Epidermis
2007,01_21_88__s1,Control_st11.25,xenopus,1579,3232,6862,A1,B9,H4,1,21,88,1579,1579,7.365180126021013,3232.0,8.081165,3.0,1.3862944,0.092821784,26.0,3.295837,0.80445546,0.043909348441926344,False,False,3232.0,7,0,0,3,13,15,70,Inner Neuroectoderm
2026,01_22_11__s1,Control_st11.25,xenopus,1819,4462,9598,A1,B10,A11,1,22,11,1819,1819,7.506591780070841,4462.0,8.403577,0.0,0.0,0.0,22.0,3.1354942,0.49305245,0.06473594548551959,False,False,4462.0,0,0,0,3,3,2,6,Inner Epidermis
2033,01_22_18__s1,Control_st11.25,xenopus,3121,11079,23880,A1,B10,B6,1,22,18,3121,3121,8.046229101075378,11079.0,9.312897,0.0,0.0,0.0,53.0,3.988984,0.47838256,0.07438016528925621,False,False,11079.0,12,0,0,4,6,6,43,Neural Plate Border
2059,01_22_44__s1,Control_st11.25,xenopus,1171,2208,4643,A1,B10,D8,1,22,44,1171,1171,7.066466970136958,2208.0,7.700295,0.0,0.0,0.0,11.0,2.4849067,0.49818844,0.04644412191582002,False,False,2208.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
2075,01_22_60__s1,Control_st11.25,xenopus,3323,13834,29559,A1,B10,E12,1,22,60,3323,3323,8.10892415597534,13834.0,9.534957,0.0,0.0,0.0,55.0,4.0253515,0.39757124,0.06842105263157894,False,False,13834.0,6,0,0,0,8,11,23,Neural Plate Border
2092,01_22_77__s1,Control_st11.25,xenopus,1860,5216,11242,A1,B10,G5,1,22,77,1860,1860,7.528869256642251,5216.0,8.559678,1.0,0.6931472,0.019171778,18.0,2.944439,0.34509203,0.02819436112777445,False,False,5216.0,5,1,1,1,4,3,45,Ventral Inner Mesoderm
2096,01_22_81__s1,Control_st11.25,xenopus,2814,9662,20824,A1,B10,G9,1,22,81,2814,2814,7.942717540573791,9662.0,9.17606,0.0,0.0,0.0,47.0,3.871201,0.48644176,0.07034728406055207,False,False,9662.0,8,2,2,2,11,8,69,Outer Neuroectoderm
2106,01_22_91__s1,Control_st11.25,xenopus,1823,4634,9963,A1,B10,H7,1,22,91,1823,1823,7.508787170634276,4634.0,8.441392,0.0,0.0,0.0,23.0,3.1780539,0.49633145,0.018706574024585785,False,False,4634.0,12,0,0,3,13,15,47,Neural Plate Border
2153,01_23_42__s1,Control_st11.25,xenopus,1658,4029,8463,A1,B11,D6,1,23,42,1658,1658,7.413970290190444,4029.0,8.301521,1.0,0.6931472,0.024820056,14.0,2.7080503,0.34748077,0.05797101449275363,False,False,4029.0,1,2,2,2,1,1,58,Outer Epidermis
2164,01_23_53__s1,Control_st11.25,xenopus,2207,6184,13039,A1,B11,E5,1,23,53,2207,2207,7.699842407396986,6184.0,8.729882,0.0,0.0,0.0,30.0,3.4339871,0.4851229,0.04516129032258065,False,False,6184.0,3,0,0,0,5,4,56,Inner Neuroectoderm
2175,01_23_64__s1,Control_st11.25,xenopus,1874,4728,9709,A1,B11,F4,1,23,64,1874,1874,7.536363938404511,4728.0,8.461469,0.0,0.0,0.0,18.0,2.944439,0.38071066,0.043909348441926344,False,False,4728.0,5,1,1,1,4,3,59,Dorsal Inner Mesoderm
2194,01_23_83__s1,Control_st11.25,xenopus,1588,3053,6409,A1,B11,G11,1,23,83,1588,1588,7.370860166536716,3053.0,8.024207,0.0,0.0,0.0,34.0,3.5553482,1.1136587,0.06842105263157894,False,False,3053.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
2201,01_23_90__s1,Control_st11.25,xenopus,2596,6199,13068,A1,B11,H6,1,23,90,2596,2596,7.862112211662748,6199.0,8.732305,6.0,1.9459101,0.09678981,82.0,4.4188404,1.322794,0.017322834645669295,False,False,6199.0,7,0,0,3,7,9,13,Inner Epidermis
2215,01_24_08__s1,Control_st11.25,xenopus,1491,2701,5709,A1,B12,A8,1,24,8,1491,1491,7.307872780763706,2701.0,7.9017477,0.0,0.0,0.0,44.0,3.8066626,1.6290262,0.08092485549132948,False,False,2701.0,9,1,1,1,9,10,28,Dorsal Inner Mesoderm
2247,01_24_40__s1,Control_st11.25,xenopus,1815,3627,7799,A1,B12,D4,1,24,40,1815,1815,7.504391559161238,3627.0,8.196437,0.0,0.0,0.0,31.0,3.465736,0.8547009,0.09338929695697794,False,False,3627.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
2301,01_24_94__s1,Control_st11.25,xenopus,1321,2361,4947,A1,B12,H10,1,24,94,1321,1321,7.186901020411631,2361.0,7.767264,0.0,0.0,0.0,29.0,3.4011974,1.2282932,0.014070351758793969,False,False,2361.0,7,0,0,3,7,9,39,Inner Neuroectoderm
2306,01_25_03__s1,Control_st11.25,xenopus,1247,2600,5525,A1,C1,A3,1,25,3,1247,1247,7.129297548929373,2600.0,7.8636513,2.0,1.0986123,0.07692308,19.0,2.9957323,0.7307692,0.14899713467048706,False,False,2600.0,17,2,2,6,17,18,20,Outer Neuroectoderm
2316,01_25_13__s1,Control_st11.25,xenopus,2411,6396,13599,A1,C1,B1,1,25,13,2411,2411,7.788211557847076,6396.0,8.763584,0.0,0.0,0.0,39.0,3.6888795,0.60975605,0.11872705018359854,False,False,6396.0,2,0,0,0,2,0,22,Ciliated Epidermal Progenitor
2366,01_25_63__s1,Control_st11.25,xenopus,1702,3824,8246,A1,C1,F3,1,25,63,1702,1702,7.440146680662688,3824.0,8.249313,1.0,0.6931472,0.026150627,21.0,3.0910425,0.54916316,0.0665514261019879,False,False,3824.0,8,2,2,2,14,17,52,Outer Neuroectoderm
2369,01_25_66__s1,Control_st11.25,xenopus,1388,2493,5470,A1,C1,F6,1,25,66,1388,1388,7.236339342754344,2493.0,7.8216434,1.0,0.6931472,0.040112313,14.0,2.7080503,0.56157243,0.053364269141531334,False,False,2493.0,12,0,0,3,13,15,16,Neural Plate Border
2380,01_25_77__s1,Control_st11.25,xenopus,1947,5507,11837,A1,C1,G5,1,25,77,1947,1947,7.5745584842024805,5507.0,8.613956,2.0,1.0986123,0.036317416,27.0,3.3322046,0.4902851,0.050489826676714394,False,False,5507.0,5,1,1,1,4,3,26,Dorsal Inner Mesoderm
2383,01_25_80__s1,Control_st11.25,xenopus,1640,3698,7872,A1,C1,G8,1,25,80,1640,1640,7.403061091090091,3698.0,8.215817,1.0,0.6931472,0.027041644,16.0,2.8332133,0.4326663,0.04644412191582002,False,False,3698.0,4,1,1,1,0,5,33,Dorsal Inner Mesoderm
2384,01_25_81__s1,Control_st11.25,xenopus,2021,5172,11277,A1,C1,G9,1,25,81,2021,2021,7.611842399580417,5172.0,8.5512085,0.0,0.0,0.0,29.0,3.4011974,0.5607115,0.10508474576271182,False,False,5172.0,8,2,2,2,14,17,27,Outer Neuroectoderm
2426,01_26_27__s1,Control_st11.25,xenopus,1013,1466,2822,A1,C2,C3,1,26,27,1013,1013,6.921658184151129,1466.0,7.2909746,0.0,0.0,0.0,10.0,2.3978953,0.6821282,0.11510791366906474,False,False,1466.0,13,0,3,5,12,13,4,Unidentified Cluster
2441,01_26_42__s1,Control_st11.25,xenopus,9094,205567,442125,A1,C2,D6,1,26,42,9094,9094,9.115480090952223,205567.0,12.233532,68.0,4.2341065,0.03307924,1119.0,7.021084,0.54434806,0.13054830287206268,False,False,205567.0,13,0,3,5,12,13,9,Unidentified Cluster
2446,01_26_47__s1,Control_st11.25,xenopus,2695,9108,19074,A1,C2,D11,1,26,47,2695,2695,7.899524472032198,9108.0,9.117018,0.0,0.0,0.0,46.0,3.8501475,0.5050505,0.0990206746463547,False,False,9108.0,16,2,2,2,15,16,61,Dorsal Outer Mesoderm
2459,01_26_60__s1,Control_st11.25,xenopus,2176,6834,14315,A1,C2,E12,1,26,60,2176,2176,7.685703061234547,6834.0,8.829812,0.0,0.0,0.0,28.0,3.3672957,0.40971613,0.14899713467048706,False,False,6834.0,14,1,4,7,16,14,38,Unidentified Cluster
2462,01_26_63__s1,Control_st11.25,xenopus,2307,7986,17175,A1,C2,F3,1,26,63,2307,2307,7.744136627627991,7986.0,8.985571,0.0,0.0,0.0,43.0,3.7841897,0.53844225,0.06473594548551959,False,False,7986.0,5,1,1,1,4,3,26,Dorsal Inner Mesoderm
2481,01_26_82__s1,Control_st11.25,xenopus,2299,6948,15159,A1,C2,G10,1,26,82,2299,2299,7.7406644019172415,6948.0,8.846353,1.0,0.6931472,0.014392631,36.0,3.6109178,0.5181347,0.06125827814569536,False,False,6948.0,0,0,0,0,3,2,3,Inner Epidermis
2482,01_26_83__s1,Control_st11.25,xenopus,2216,6406,13503,A1,C2,G11,1,26,83,2216,2216,7.7039102096163115,6406.0,8.765146,0.0,0.0,0.0,27.0,3.3322046,0.42147985,0.042687193841847444,False,False,6406.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
2488,01_26_89__s1,Control_st11.25,xenopus,2247,7208,15207,A1,C2,H5,1,26,89,2247,2247,7.717796211013582,7208.0,8.883085,0.0,0.0,0.0,41.0,3.7376697,0.56881243,0.05959183673469388,False,False,7208.0,5,1,1,1,4,3,26,Dorsal Inner Endoderm
2517,01_27_22__s1,Control_st11.25,xenopus,1503,3542,7471,A1,C3,B10,1,27,22,1503,1503,7.315883504509785,3542.0,8.1727295,0.0,0.0,0.0,12.0,2.5649493,0.33879164,0.050489826676714394,False,False,3542.0,6,0,0,0,8,11,23,Neural Plate Border
2520,01_27_25__s1,Control_st11.25,xenopus,1398,2517,5194,A1,C3,C1,1,27,25,1398,1398,7.243512974665482,2517.0,7.83122,1.0,0.6931472,0.039729837,52.0,3.9702919,2.0659516,0.007808911345888838,False,False,2517.0,7,0,0,3,13,15,70,Inner Neuroectoderm
2534,01_27_39__s1,Control_st11.25,xenopus,2261,7331,15473,A1,C3,D3,1,27,39,2261,2261,7.724004656676065,7331.0,8.900003,0.0,0.0,0.0,36.0,3.6109178,0.49106535,0.04149377593360996,False,False,7331.0,16,2,2,2,15,16,61,Ventral Outer Mesoderm
2566,01_27_71__s1,Control_st11.25,xenopus,1536,3460,7394,A1,C3,F11,1,27,71,1536,1536,7.337587743538596,3460.0,8.149313,1.0,0.6931472,0.028901733,14.0,2.7080503,0.40462428,0.07649253731343285,False,False,3460.0,0,0,0,3,3,2,6,Neural Plate Border
2585,01_27_90__s1,Control_st11.25,xenopus,2012,5527,11876,A1,C3,H6,1,27,90,2012,2012,7.607381425639791,5527.0,8.617581,4.0,1.609438,0.072372,26.0,3.295837,0.47041798,0.0403280929596719,False,False,5527.0,3,0,0,0,5,4,56,Neural Plate Border
2592,01_28_01__s1,Control_st11.25,xenopus,2216,6706,14091,A1,C4,A1,1,28,1,2216,2216,7.7039102096163115,6706.0,8.810907,1.0,0.6931472,0.014912019,36.0,3.6109178,0.5368327,0.03386581469648563,False,False,6706.0,1,2,2,2,1,1,58,Cement Gland Primordium
2601,01_28_10__s1,Control_st11.25,xenopus,2478,7192,15112,A1,C4,A10,1,28,10,2478,2478,7.8156105320351905,7192.0,8.880863,0.0,0.0,0.0,53.0,3.988984,0.73692995,0.11163337250293773,False,False,7192.0,15,1,1,1,0,5,32,Dorsal Inner Mesoderm
2610,01_28_19__s1,Control_st11.25,xenopus,2341,7661,16239,A1,C4,B7,1,28,19,2341,2341,7.758760544157663,7661.0,8.944028,0.0,0.0,0.0,49.0,3.912023,0.6396032,0.04149377593360996,False,False,7661.0,12,0,0,4,13,15,47,Inner Neuroectoderm
2638,01_28_47__s1,Control_st11.25,xenopus,2162,6201,13111,A1,C4,D11,1,28,47,2162,2162,7.679251425953058,6201.0,8.732627,1.0,0.6931472,0.016126432,36.0,3.6109178,0.5805515,0.08814589665653495,False,False,6201.0,0,0,0,0,3,2,53,Neural Plate Border
2658,01_28_67__s1,Control_st11.25,xenopus,2875,9355,19675,A1,C4,F7,1,28,67,2875,2875,7.964155718840937,9355.0,9.143773,3.0,1.3862944,0.032068413,47.0,3.871201,0.5024051,0.09072164948453607,False,False,9355.0,15,1,1,1,0,5,32,Dorsal Inner Mesoderm
2664,01_28_73__s1,Control_st11.25,xenopus,1681,3544,7356,A1,C4,G1,1,28,73,1681,1681,7.427738840532894,3544.0,8.173293,0.0,0.0,0.0,26.0,3.295837,0.7336343,0.018008474576271187,False,False,3544.0,7,0,0,3,7,9,13,Inner Epidermis
2706,01_29_19__s1,Control_st11.25,xenopus,2390,7583,15973,A1,C5,B7,1,29,19,2390,2390,7.779466967458324,7583.0,8.933796,0.0,0.0,0.0,36.0,3.6109178,0.47474617,0.04149377593360996,False,False,7583.0,3,0,0,0,5,4,56,Inner Neuroectoderm
2708,01_29_21__s1,Control_st11.25,xenopus,1710,3086,6506,A1,C5,B9,1,29,21,1710,1710,7.444833273892193,3086.0,8.034955,0.0,0.0,0.0,12.0,2.5649493,0.3888529,0.11510791366906474,False,False,3086.0,13,0,3,5,12,13,9,Unidentified Cluster
2742,01_29_55__s1,Control_st11.25,xenopus,2073,5647,12030,A1,C5,E7,1,29,55,2073,2073,7.637234388789473,5647.0,8.639057,1.0,0.6931472,0.017708518,26.0,3.295837,0.46042147,0.09072164948453607,False,False,5647.0,18,0,0,4,6,6,64,Inner Neuroectoderm
2748,01_29_61__s1,Control_st11.25,xenopus,1947,4590,9825,A1,C5,F1,1,29,61,1947,1947,7.5745584842024805,4590.0,8.431853,3.0,1.3862944,0.06535948,20.0,3.0445225,0.43572983,0.029090909090909087,False,False,4590.0,12,0,0,3,13,15,16,Neural Plate Border
2786,01_30_03__s1,Control_st11.25,xenopus,1529,3222,6703,A1,C6,A3,1,30,3,1529,1529,7.333023014386481,3222.0,8.078068,0.0,0.0,0.0,17.0,2.8903718,0.5276226,0.038076152304609215,False,False,3222.0,0,0,0,0,3,2,3,Inner Epidermis
2836,01_30_53__s1,Control_st11.25,xenopus,1713,3763,7884,A1,C6,E5,1,30,53,1713,1713,7.446585099157725,3763.0,8.233237,0.0,0.0,0.0,15.0,2.7725887,0.39861813,0.054858934169279006,False,False,3763.0,3,0,0,0,5,4,14,Inner Neuroectoderm
2860,01_30_77__s1,Control_st11.25,xenopus,1648,3761,7968,A1,C6,G5,1,30,77,1648,1648,7.407924322559599,3761.0,8.232706,0.0,0.0,0.0,12.0,2.5649493,0.31906408,0.025611175785797437,False,False,3761.0,1,2,2,2,1,1,21,Cement Gland Primordium
2895,01_31_16__s1,Control_st11.25,xenopus,2003,4962,10582,A1,C7,B4,1,31,16,2003,2003,7.602900462204755,4962.0,8.509766,0.0,0.0,0.0,27.0,3.3322046,0.5441354,0.035924232527759635,False,False,4962.0,12,0,0,3,13,15,16,Inner Neuroectoderm
2934,01_31_55__s1,Control_st11.25,xenopus,1919,4466,9522,A1,C7,E7,1,31,55,1919,1919,7.560080465021827,4466.0,8.404472,1.0,0.6931472,0.022391401,27.0,3.3322046,0.6045679,0.05190839694656489,False,False,4466.0,7,0,0,3,7,9,37,Inner Neuroectoderm
2939,01_31_60__s1,Control_st11.25,xenopus,1928,4379,9288,A1,C7,E12,1,31,60,1928,1928,7.564757012905729,4379.0,8.384804,1.0,0.6931472,0.022836264,40.0,3.713572,0.9134506,0.04149377593360996,False,False,4379.0,10,0,0,3,10,12,34,Inner Neuroectoderm
2943,01_31_64__s1,Control_st11.25,xenopus,2178,6098,12928,A1,C7,F4,1,31,64,2178,2178,7.68662133494462,6098.0,8.71588,1.0,0.6931472,0.01639882,33.0,3.5263605,0.54116106,0.030006123698714027,False,False,6098.0,0,0,0,0,3,2,3,Inner Epidermis
2959,01_31_80__s1,Control_st11.25,xenopus,2361,8148,17191,A1,C7,G8,1,31,80,2361,2361,7.767263996757308,8148.0,9.0056505,3.0,1.3862944,0.03681885,43.0,3.7841897,0.52773684,0.05959183673469388,False,False,8148.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
2961,01_31_82__s1,Control_st11.25,xenopus,1598,3306,6912,A1,C7,G10,1,31,82,1598,1598,7.377133712833954,3306.0,8.103797,3.0,1.3862944,0.0907441,23.0,3.1780539,0.69570476,0.06125827814569536,False,False,3306.0,12,0,0,3,13,15,16,Inner Neuroectoderm
2974,01_31_95__s1,Control_st11.25,xenopus,1995,5180,11099,A1,C7,H11,1,31,95,1995,1995,7.59890045687141,5180.0,8.552753,0.0,0.0,0.0,23.0,3.1780539,0.44401544,0.08565737051792828,False,False,5180.0,0,0,0,0,3,2,78,Inner Epidermis
2987,01_32_12__s1,Control_st11.25,xenopus,1336,2640,5667,A1,C8,A12,1,32,12,1336,1336,7.198183577101943,2640.0,7.878913,0.0,0.0,0.0,9.0,2.3025851,0.3409091,0.06125827814569536,False,False,2640.0,0,0,0,0,3,2,53,Inner Epidermis
3008,01_32_33__s1,Control_st11.25,xenopus,1657,3852,8163,A1,C8,C9,1,32,33,1657,1657,7.4133673356952405,3852.0,8.256607,0.0,0.0,0.0,16.0,2.8332133,0.41536865,0.038076152304609215,False,False,3852.0,1,2,2,2,1,8,7,Outer Epidermis
3015,01_32_40__s1,Control_st11.25,xenopus,1895,4820,10531,A1,C8,D4,1,32,40,1895,1895,7.547501682814967,4820.0,8.480737,1.0,0.6931472,0.020746889,32.0,3.4965076,0.66390043,0.023176936122102886,False,False,4820.0,1,2,2,2,1,1,7,Outer Epidermis
3027,01_32_52__s1,Control_st11.25,xenopus,3185,12262,26542,A1,C8,E4,1,32,52,3185,3185,8.066521490469993,12262.0,9.414342,2.0,1.0986123,0.016310554,68.0,4.2341065,0.5545588,0.0990206746463547,False,False,12262.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
3042,01_32_67__s1,Control_st11.25,xenopus,1035,1510,3012,A1,C8,F7,1,32,67,1035,1035,6.943122422819428,1510.0,7.320527,1.0,0.6931472,0.06622516,6.0,1.9459101,0.39735103,0.0665514261019879,False,False,1510.0,13,0,3,5,12,13,4,Unidentified Cluster
3058,01_32_83__s1,Control_st11.25,xenopus,2138,6018,13024,A1,C8,G11,1,32,83,2138,2138,7.668093709082406,6018.0,8.702677,2.0,1.0986123,0.03323363,35.0,3.583519,0.58158857,0.04149377593360996,False,False,6018.0,12,0,0,4,6,6,35,Inner Neuroectoderm
3082,01_33_11__s1,Control_st11.25,xenopus,2335,7091,14865,A1,C9,A11,1,33,11,2335,2335,7.756195343948118,7091.0,8.866723,1.0,0.6931472,0.0141023835,34.0,3.5553482,0.47948104,0.025611175785797437,False,False,7091.0,6,0,0,4,6,6,31,Inner Neuroectoderm
3093,01_33_22__s1,Control_st11.25,xenopus,2463,7869,16290,A1,C9,B10,1,33,22,2463,2463,7.80954132465341,7869.0,8.970814,1.0,0.6931472,0.012708094,34.0,3.5553482,0.43207523,0.036988110964332896,False,False,7869.0,2,0,0,0,2,0,5,Inner Epidermis
3102,01_33_31__s1,Control_st11.25,xenopus,1816,4356,9077,A1,C9,C7,1,33,31,1816,1816,7.504942068396171,4356.0,8.3795395,0.0,0.0,0.0,30.0,3.4339871,0.6887052,0.01598762248581743,False,False,4356.0,11,2,2,2,11,8,51,Outer Epidermis
3112,01_33_41__s1,Control_st11.25,xenopus,2653,7756,15990,A1,C9,D5,1,33,41,2653,2653,7.8838232148921525,7756.0,8.956351,1.0,0.6931472,0.012893245,33.0,3.5263605,0.42547706,0.07233273056057865,False,False,7756.0,10,0,0,3,10,12,72,Inner Neuroectoderm
3129,01_33_58__s1,Control_st11.25,xenopus,2331,8431,17912,A1,C9,E10,1,33,58,2331,2331,7.754481547470383,8431.0,9.039789,3.0,1.3862944,0.035582967,29.0,3.4011974,0.3439687,0.06297229219143576,False,False,8431.0,15,1,1,1,0,5,19,Ventral Inner Mesoderm
3137,01_33_66__s1,Control_st11.25,xenopus,2065,6338,13558,A1,C9,F6,1,33,66,2065,2065,7.633369649679584,6338.0,8.754477,0.0,0.0,0.0,29.0,3.4011974,0.45755756,0.03189493433395872,False,False,6338.0,1,2,2,2,1,1,0,Outer Epidermis
3141,01_33_70__s1,Control_st11.25,xenopus,2601,8825,19191,A1,C9,F10,1,33,70,2601,2601,7.86403565907245,8825.0,9.085457,0.0,0.0,0.0,40.0,3.713572,0.4532578,0.04644412191582002,False,False,8825.0,6,0,0,0,8,0,2,Inner Neuroectoderm
3168,01_34_01__s1,Control_st11.25,xenopus,2501,8013,16629,A1,C10,A1,1,34,1,2501,2501,7.824845691026856,8013.0,8.988945,1.0,0.6931472,0.012479721,49.0,3.912023,0.6115063,0.14899713467048706,False,False,8013.0,14,1,4,7,16,14,38,Unidentified Cluster
