,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.15,leiden_0.2,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
35453,10_82_30__s1,MO_st11.25,xenopus,2814,9438,20009,A10,G10,C6,10,82,30,2814,2814,7.942717540573791,9438.0,9.152605,0.0,0.0,0.0,43.0,3.7841897,0.455605,0.11318242343541943,False,False,9438.0,7,1,1,1,1,9,40,Dorsal Inner Endoderm
35457,10_82_34__s1,MO_st11.25,xenopus,2073,6153,12775,A10,G10,C10,10,82,34,2073,2073,7.637234388789473,6153.0,8.724857,0.0,0.0,0.0,20.0,3.0445225,0.3250447,0.17733089579524675,False,False,6153.0,10,1,4,4,9,12,44,Unidentified Cluster
35460,10_82_37__s1,MO_st11.25,xenopus,1254,2027,4095,A10,G10,D1,10,82,37,1254,1254,7.134890851565884,2027.0,7.614805,0.0,0.0,0.0,23.0,3.1780539,1.1346818,0.018573996405032954,False,False,2027.0,8,0,0,0,4,2,10,Inner Epidermis
35473,10_82_50__s1,MO_st11.25,xenopus,1736,4075,8812,A10,G10,E2,10,82,50,1736,1736,7.459914766241105,4075.0,8.312871,0.0,0.0,0.0,14.0,2.7080503,0.34355828,0.023611997447351627,False,False,4075.0,5,2,2,2,5,7,43,Outer Neuroectoderm
35523,10_83_04__s1,MO_st11.25,xenopus,1686,3650,7708,A10,G11,A4,10,83,4,1686,1686,7.430707082545968,3650.0,8.202756,0.0,0.0,0.0,15.0,2.7725887,0.4109589,0.034782608695652174,False,False,3650.0,5,2,2,2,5,11,7,Outer Neuroectoderm
35530,10_83_11__s1,MO_st11.25,xenopus,1443,2741,5634,A10,G11,A11,10,83,11,1443,1443,7.275172319452771,2741.0,7.916443,3.0,1.3862944,0.10944911,10.0,2.3978953,0.36483034,0.07643979057591624,False,False,2741.0,1,0,1,1,2,6,64,Dorsal Inner Mesoderm
35536,10_83_17__s1,MO_st11.25,xenopus,1682,3614,7420,A10,G11,B5,10,83,17,1682,1682,7.428333194190806,3614.0,8.192847,1.0,0.6931472,0.027670173,13.0,2.6390574,0.35971224,0.035950110051357294,False,False,3614.0,0,0,0,0,0,1,75,Neural Plate Border
35587,10_83_68__s1,MO_st11.25,xenopus,1087,1845,3906,A10,G11,F8,10,83,68,1087,1087,6.992096427415888,1845.0,7.5207763,0.0,0.0,0.0,18.0,2.944439,0.9756098,0.03364352183249821,False,False,1845.0,2,0,0,0,2,8,48,Neural Plate Border
35636,10_84_21__s1,MO_st11.25,xenopus,1741,4155,8741,A10,G12,B9,10,84,21,1741,1741,7.462789157412448,4155.0,8.332309,2.0,1.0986123,0.048134778,24.0,3.218876,0.57761735,0.056,False,False,4155.0,2,0,0,0,4,3,76,Neural Plate Border
35691,10_84_76__s1,MO_st11.25,xenopus,1912,4775,9785,A10,G12,G4,10,84,76,1912,1912,7.556427969440253,4775.0,8.471358,0.0,0.0,0.0,19.0,2.9957323,0.39790577,0.05957836846929423,False,False,4775.0,14,1,3,3,7,15,23,Dorsal Outer Mesoderm
35720,10_85_09__s1,MO_st11.25,xenopus,2044,5113,10773,A10,H1,A9,10,85,9,2044,2044,7.623153068476902,5113.0,8.539737,0.0,0.0,0.0,20.0,3.0445225,0.3911598,0.03253182461103253,False,False,5113.0,3,1,1,1,6,4,58,Dorsal Inner Mesoderm
35766,10_85_55__s1,MO_st11.25,xenopus,1619,3043,6422,A10,H1,E7,10,85,55,1619,1619,7.3901814282264295,3043.0,8.020927,2.0,1.0986123,0.06572462,21.0,3.0910425,0.6901084,0.034782608695652174,False,False,3043.0,8,0,0,0,4,2,37,Neural Plate Border
35771,10_85_60__s1,MO_st11.25,xenopus,1728,3799,8073,A10,H1,E12,10,85,60,1728,1728,7.455298485683291,3799.0,8.242756,0.0,0.0,0.0,11.0,2.4849067,0.2895499,0.05263157894736842,False,False,3799.0,0,0,0,0,0,3,26,Neural Plate Border
35778,10_85_67__s1,MO_st11.25,xenopus,2411,6866,14191,A10,H1,F7,10,85,67,2411,2411,7.788211557847076,6866.0,8.834482,0.0,0.0,0.0,42.0,3.7612002,0.6117099,0.03253182461103253,False,False,6866.0,0,0,0,0,8,5,20,Neural Plate Border
35783,10_85_72__s1,MO_st11.25,xenopus,2390,7131,15366,A10,H1,F12,10,85,72,2390,2390,7.779466967458324,7131.0,8.872347,0.0,0.0,0.0,38.0,3.6635616,0.5328846,0.03253182461103253,False,False,7131.0,4,2,2,2,3,0,6,Cement Gland Primordium
35797,10_85_86__s1,MO_st11.25,xenopus,2367,6901,14494,A10,H1,H2,10,85,86,2367,2367,7.769800996003896,6901.0,8.839566,2.0,1.0986123,0.028981306,38.0,3.6635616,0.5506449,0.03714710252600297,False,False,6901.0,0,0,0,0,0,1,24,Neural Plate Border
35808,10_86_01__s1,MO_st11.25,xenopus,1880,4141,8739,A10,H2,A1,10,86,1,1880,1880,7.53955882930103,4141.0,8.328934,0.0,0.0,0.0,26.0,3.295837,0.62786764,0.040926640926640924,False,False,4141.0,3,1,1,1,6,4,51,Dorsal Inner Mesoderm
35855,10_86_48__s1,MO_st11.25,xenopus,1962,4762,10082,A10,H2,D12,10,86,48,1962,1962,7.5822291942764615,4762.0,8.468633,1.0,0.6931472,0.020999579,24.0,3.218876,0.50398993,0.09890109890109888,False,False,4762.0,10,1,4,4,9,12,2,Unidentified Cluster
35898,10_86_91__s1,MO_st11.25,xenopus,1684,4065,8836,A10,H2,H7,10,86,91,1684,1684,7.429520842786462,4065.0,8.310415,1.0,0.6931472,0.024600245,15.0,2.7725887,0.36900368,0.07178968655207278,False,False,4065.0,1,0,1,1,2,6,64,Dorsal Inner Mesoderm
35906,10_87_03__s1,MO_st11.25,xenopus,1946,4780,9954,A10,H3,A3,10,87,3,1946,1946,7.5740450053721995,4780.0,8.472405,2.0,1.0986123,0.041841004,23.0,3.1780539,0.48117155,0.10224438902743141,False,False,4780.0,2,0,0,0,0,8,13,Neural Plate Border
35927,10_87_24__s1,MO_st11.25,xenopus,2161,6860,14122,A10,H3,B12,10,87,24,2161,2161,7.6787889981991535,6860.0,8.833609,1.0,0.6931472,0.014577258,19.0,2.9957323,0.27696794,0.05776173285198557,False,False,6860.0,12,1,3,3,10,13,14,Ventral Outer Endoderm
35937,10_87_34__s1,MO_st11.25,xenopus,3298,14973,30598,A10,H3,C10,10,87,34,3298,3298,8.101374671228582,14973.0,9.614071,3.0,1.3862944,0.020036064,87.0,4.477337,0.58104587,0.06538461538461537,False,False,14973.0,14,1,3,3,7,15,15,Ventral Outer Mesoderm
35966,10_87_63__s1,MO_st11.25,xenopus,2402,7377,15253,A10,H3,F3,10,87,63,2402,2402,7.784473235736469,7377.0,8.906258,0.0,0.0,0.0,44.0,3.8066626,0.5964484,0.045016077170418,False,False,7377.0,1,0,1,0,2,6,29,Dorsal Inner Mesoderm
35974,10_87_71__s1,MO_st11.25,xenopus,2405,6973,14665,A10,H3,F11,10,87,71,2405,2405,7.785720896534624,6973.0,8.849944,4.0,1.609438,0.05736412,35.0,3.583519,0.501936,0.06338694418164618,False,False,6973.0,9,0,0,0,8,5,38,Inner Neuroectoderm
36064,10_88_65__s1,MO_st11.25,xenopus,2065,4969,10556,A10,H4,F5,10,88,65,2065,2065,7.633369649679584,4969.0,8.511175,0.0,0.0,0.0,24.0,3.218876,0.48299456,0.02935153583617747,False,False,4969.0,2,0,0,0,2,8,48,Neural Plate Border
36075,10_88_76__s1,MO_st11.25,xenopus,2307,6652,13469,A10,H4,G4,10,88,76,2307,2307,7.744136627627991,6652.0,8.802823,0.0,0.0,0.0,28.0,3.3672957,0.42092603,0.06538461538461537,False,False,6652.0,0,0,0,0,0,1,34,Inner Neuroectoderm
36076,10_88_77__s1,MO_st11.25,xenopus,1877,5078,10473,A10,H4,G5,10,88,77,1877,1877,7.537962659768208,5078.0,8.532869,1.0,0.6931472,0.019692793,26.0,3.295837,0.5120126,0.015544041450777204,False,False,5078.0,4,2,2,2,3,0,32,Outer Epidermis
36082,10_88_83__s1,MO_st11.25,xenopus,2750,8992,19395,A10,H4,G11,10,88,83,2750,2750,7.919719760924575,8992.0,9.104201,0.0,0.0,0.0,48.0,3.8918202,0.5338078,0.04225352112676056,False,False,8992.0,9,0,0,0,8,5,20,Inner Neuroectoderm
36084,10_88_85__s1,MO_st11.25,xenopus,2430,8123,16919,A10,H4,H1,10,88,85,2430,2430,7.796057974316123,8123.0,9.002578,1.0,0.6931472,0.012310723,38.0,3.6635616,0.46780747,0.03253182461103253,False,False,8123.0,7,1,1,1,1,9,40,Dorsal Inner Endoderm
36092,10_88_93__s1,MO_st11.25,xenopus,1824,4381,8971,A10,H4,H9,10,88,93,1824,1824,7.509335266016592,4381.0,8.385261,1.0,0.6931472,0.022825839,27.0,3.3322046,0.61629766,0.021013597033374534,False,False,4381.0,2,0,0,0,4,2,76,Neural Plate Border
36096,10_89_01__s1,MO_st11.25,xenopus,2004,5182,10954,A10,H5,A1,10,89,1,2004,2004,7.60339933974067,5182.0,8.55314,1.0,0.6931472,0.019297568,21.0,3.0910425,0.40524894,0.03253182461103253,False,False,5182.0,3,1,1,1,6,4,58,Dorsal Inner Mesoderm
36108,10_89_13__s1,MO_st11.25,xenopus,1946,4823,10110,A10,H5,B1,10,89,13,1946,1946,7.5740450053721995,4823.0,8.481359,0.0,0.0,0.0,20.0,3.0445225,0.41467968,0.03253182461103253,False,False,4823.0,4,2,2,2,3,0,1,Cement Gland Primordium
36112,10_89_17__s1,MO_st11.25,xenopus,1572,3267,6691,A10,H5,B5,10,89,17,1572,1572,7.360739903058278,3267.0,8.091933,0.0,0.0,0.0,9.0,2.3025851,0.2754821,0.05776173285198557,False,False,3267.0,2,0,0,0,0,3,13,Neural Plate Border
36122,10_89_27__s1,MO_st11.25,xenopus,2167,5366,11136,A10,H5,C3,10,89,27,2167,2167,7.681560362559537,5366.0,8.588024,1.0,0.6931472,0.018635854,20.0,3.0445225,0.3727171,0.0510204081632653,False,False,5366.0,4,2,2,2,3,0,5,Outer Neuroectoderm
36152,10_89_57__s1,MO_st11.25,xenopus,1901,4669,10111,A10,H5,E9,10,89,57,1901,1901,7.550661243105336,4669.0,8.448915,0.0,0.0,0.0,27.0,3.3322046,0.5782823,0.03144654088050315,False,False,4669.0,5,2,2,2,5,11,7,Outer Neuroectoderm
36189,10_89_94__s1,MO_st11.25,xenopus,1503,3680,7813,A10,H5,H10,10,89,94,1503,1503,7.315883504509785,3680.0,8.210939,4.0,1.609438,0.10869565,13.0,2.6390574,0.35326087,0.09261430246189921,False,False,3680.0,13,1,3,3,7,14,9,Ventral Outer Endoderm
36281,10_90_90__s1,MO_st11.25,xenopus,2108,5459,12200,A10,H6,H6,10,90,90,2108,2108,7.653969180478774,5459.0,8.605204,4.0,1.609438,0.073273495,29.0,3.4011974,0.53123283,0.05263157894736842,False,False,5459.0,2,0,0,0,0,3,55,Neural Plate Border
36300,10_91_13__s1,MO_st11.25,xenopus,1944,4347,9229,A10,H7,B1,10,91,13,1944,1944,7.573017256052546,4347.0,8.377471,0.0,0.0,0.0,23.0,3.1780539,0.52910054,0.05263157894736842,False,False,4347.0,2,0,0,0,4,2,47,Neural Plate Border
36304,10_91_17__s1,MO_st11.25,xenopus,1746,4116,8594,A10,H7,B5,10,91,17,1746,1746,7.465655310134056,4116.0,8.32288,0.0,0.0,0.0,20.0,3.0445225,0.48590866,0.039634146341463415,False,False,4116.0,6,1,1,1,1,10,53,Dorsal Inner Mesoderm
36306,10_91_19__s1,MO_st11.25,xenopus,2383,7145,15136,A10,H7,B7,10,91,19,2383,2383,7.776535028185241,7145.0,8.874308,0.0,0.0,0.0,34.0,3.5553482,0.47585723,0.03364352183249821,False,False,7145.0,9,0,0,0,2,5,67,Inner Neuroectoderm
36330,10_91_43__s1,MO_st11.25,xenopus,2424,6785,14778,A10,H7,D7,10,91,43,2424,2424,7.793586803371584,6785.0,8.822617,1.0,0.6931472,0.014738394,30.0,3.4339871,0.4421518,0.021861336664584632,False,False,6785.0,0,0,0,0,0,1,42,Inner Neuroectoderm
36336,10_91_49__s1,MO_st11.25,xenopus,2507,7159,15298,A10,H7,E1,10,91,49,2507,2507,7.827240901752812,7159.0,8.876266,4.0,1.609438,0.055873726,29.0,3.4011974,0.40508452,0.06145251396648045,False,False,7159.0,9,0,0,0,8,5,38,Inner Neuroectoderm
36357,10_91_70__s1,MO_st11.25,xenopus,2017,5133,11009,A10,H7,F10,10,91,70,2017,2017,7.609862200913554,5133.0,8.54364,1.0,0.6931472,0.019481784,38.0,3.6635616,0.7403078,0.02735156771180787,False,False,5133.0,2,0,0,0,4,2,76,Neural Plate Border
36363,10_91_76__s1,MO_st11.25,xenopus,1845,4443,9298,A10,H7,G4,10,91,76,1845,1845,7.520776415062797,4443.0,8.39931,0.0,0.0,0.0,31.0,3.465736,0.6977267,0.0510204081632653,False,False,4443.0,1,0,0,0,2,8,29,Neural Plate Border
36366,10_91_79__s1,MO_st11.25,xenopus,2687,8835,19031,A10,H7,G7,10,91,79,2687,2687,7.89655270164304,8835.0,9.08659,0.0,0.0,0.0,36.0,3.6109178,0.4074703,0.026385224274406333,False,False,8835.0,5,2,2,2,5,11,7,Ventral Outer Mesoderm
36367,10_91_80__s1,MO_st11.25,xenopus,1637,4326,9072,A10,H7,G8,10,91,80,1637,1637,7.401231264413015,4326.0,8.37263,1.0,0.6931472,0.023116041,23.0,3.1780539,0.53166896,0.07889125799573561,False,False,4326.0,13,1,3,3,7,14,9,Outer Neuroectoderm
36388,10_92_05__s1,MO_st11.25,xenopus,1507,2987,6321,A10,H8,A5,10,92,5,1507,1507,7.318539548567902,2987.0,8.002359,1.0,0.6931472,0.033478405,13.0,2.6390574,0.4352193,0.045016077170418,False,False,2987.0,6,1,1,1,1,9,54,Ventral Inner Mesoderm
36389,10_92_06__s1,MO_st11.25,xenopus,1482,2686,5744,A10,H8,A6,10,92,6,1482,1482,7.301822342137932,2686.0,7.8961806,4.0,1.609438,0.14892033,20.0,3.0445225,0.7446016,0.04793388429752066,False,False,2686.0,8,0,0,0,4,2,28,Inner Epidermis
36392,10_92_09__s1,MO_st11.25,xenopus,1187,2249,4765,A10,H8,A9,10,92,9,1187,1187,7.080026499922591,2249.0,7.7186856,0.0,0.0,0.0,21.0,3.0910425,0.9337483,0.038374717832957116,False,False,2249.0,5,2,2,2,5,7,43,Outer Neuroectoderm
36393,10_92_10__s1,MO_st11.25,xenopus,2850,9526,20070,A10,H8,A10,10,92,10,2850,2850,7.955425088912672,9526.0,9.161885,2.0,1.0986123,0.020995172,56.0,4.0430512,0.58786476,0.054290718038528904,False,False,9526.0,5,2,2,2,3,0,6,Outer Epidermis
36403,10_92_20__s1,MO_st11.25,xenopus,2300,6596,14183,A10,H8,B8,10,92,20,2300,2300,7.741099090035366,6596.0,8.794371,1.0,0.6931472,0.015160703,44.0,3.8066626,0.667071,0.034782608695652174,False,False,6596.0,1,0,1,0,2,6,59,Dorsal Inner Mesoderm
36409,10_92_26__s1,MO_st11.25,xenopus,1559,3369,7130,A10,H8,C2,10,92,26,1559,1559,7.352441100243583,3369.0,8.122668,0.0,0.0,0.0,16.0,2.8332133,0.47491837,0.0510204081632653,False,False,3369.0,3,1,1,1,6,4,60,Dorsal Inner Mesoderm
36464,10_92_81__s1,MO_st11.25,xenopus,1952,5140,10982,A10,H8,G9,10,92,81,1952,1952,7.577121930876679,5140.0,8.545003,3.0,1.3862944,0.05836576,29.0,3.4011974,0.56420237,0.04793388429752066,False,False,5140.0,4,2,2,2,3,0,32,Ventral Outer Mesoderm
36490,10_93_11__s1,MO_st11.25,xenopus,2589,11530,24684,A10,H9,A11,10,93,11,2589,2589,7.859413154693583,11530.0,9.352795,24.0,3.218876,0.20815265,38.0,3.6635616,0.329575,0.08407079646017698,False,False,11530.0,13,1,3,3,7,14,9,Ventral Outer Endoderm
36527,10_93_48__s1,MO_st11.25,xenopus,2990,7087,15041,A10,H9,D12,10,93,48,2990,2990,8.003363058629947,7087.0,8.8661585,231.0,5.4467373,3.2594893,31.0,3.465736,0.4374206,0.035950110051357294,False,False,7087.0,15,3,5,5,11,18,39,Unidentified Cluster
36590,10_94_15__s1,MO_st11.25,xenopus,2096,5593,11905,A10,H10,B3,10,94,15,2096,2096,7.64826303090192,5593.0,8.62945,0.0,0.0,0.0,27.0,3.3322046,0.4827463,0.03714710252600297,False,False,5593.0,1,0,1,1,2,6,64,Dorsal Inner Mesoderm
36612,10_94_37__s1,MO_st11.25,xenopus,2067,5139,11059,A10,H10,D1,10,94,37,2067,2067,7.63433723562832,5139.0,8.544808,2.0,1.0986123,0.038918078,24.0,3.218876,0.46701694,0.054290718038528904,False,False,5139.0,0,0,0,0,0,1,22,Inner Epidermis
36629,10_94_54__s1,MO_st11.25,xenopus,2197,6087,12814,A10,H10,E6,10,94,54,2197,2197,7.6953031349635665,6087.0,8.714075,0.0,0.0,0.0,31.0,3.465736,0.50928205,0.020183486238532115,False,False,6087.0,4,2,2,2,3,0,6,Cement Gland Primordium
36637,10_94_62__s1,MO_st11.25,xenopus,1780,3114,6582,A10,H10,F2,10,94,62,1780,1780,7.484930283289661,3114.0,8.043984,18.0,2.944439,0.57803464,35.0,3.583519,1.1239563,0.021861336664584632,False,False,3114.0,8,0,0,0,4,2,10,Inner Neuroectoderm
36647,10_94_72__s1,MO_st11.25,xenopus,2495,7863,17304,A10,H10,F12,10,94,72,2495,2495,7.822444729489319,7863.0,8.970051,2.0,1.0986123,0.025435584,42.0,3.7612002,0.53414726,0.045016077170418,False,False,7863.0,3,1,1,1,6,4,73,Dorsal Inner Mesoderm
36652,10_94_77__s1,MO_st11.25,xenopus,1870,4767,10388,A10,H10,G5,10,94,77,1870,1870,7.534228326274089,4767.0,8.469682,0.0,0.0,0.0,25.0,3.2580965,0.52443886,0.045016077170418,False,False,4767.0,4,2,2,2,3,0,5,Outer Epidermis
36659,10_94_84__s1,MO_st11.25,xenopus,2115,5772,12498,A10,H10,G12,10,94,84,2115,2115,7.65728279297819,5772.0,8.660947,1.0,0.6931472,0.017325018,21.0,3.0910425,0.36382535,0.14021571648690292,False,False,5772.0,14,1,3,3,7,15,23,Dorsal Outer Mesoderm
36664,10_94_89__s1,MO_st11.25,xenopus,2350,6237,13369,A10,H10,H5,10,94,89,2350,2350,7.762596048540069,6237.0,8.738415,1.0,0.6931472,0.01603335,30.0,3.4339871,0.48100048,0.07643979057591624,False,False,6237.0,0,0,0,0,0,1,24,Neural Plate Border
36702,10_95_31__s1,MO_st11.25,xenopus,1960,4634,9753,A10,H11,C7,10,95,31,1960,1960,7.581209826196346,4634.0,8.441392,1.0,0.6931472,0.021579629,19.0,2.9957323,0.41001296,0.12133891213389121,False,False,4634.0,0,0,0,0,0,3,50,Inner Neuroectoderm
