,orig.ident,nCount_RNA,nFeature_RNA,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
09_58_17__s2,8,1663.0,1023,09_58_17__s2,all-well,xenopus,1023,1663,4287,A9,E10,B5,9,58,17,1023,1023,6.931471805599453,1663.0,7.416979621381154,0.0,0.0,0.0,8.0,2.1972245773362196,0.4810583283223091,0.0384985563041386,False,False,1663.0,1,0,0,3,11,56,Neural Plate Border
09_58_22__s2,8,9052.0,2533,09_58_22__s2,all-well,xenopus,2533,9052,23768,A9,E10,B10,9,58,22,2533,2533,7.837554360881084,9052.0,9.11085147347544,0.0,0.0,0.0,33.0,3.5263605246161616,0.36456031816173223,0.0775455158462576,False,False,9052.0,2,2,2,5,3,85,Dorsal Inner Mesoderm
09_58_25__s2,8,2392.0,1370,09_58_25__s2,all-well,xenopus,1370,2392,6008,A9,E10,C1,9,58,25,1370,1370,7.223295679562314,2392.0,7.780303087908373,0.0,0.0,0.0,20.0,3.044522437723423,0.8361204013377926,0.1036144578313253,False,False,2392.0,8,0,3,7,7,34,Inner Neuroectoderm
09_58_31__s2,8,3549.0,1436,09_58_31__s2,all-well,xenopus,1436,3549,9435,A9,E10,C7,9,58,31,1436,1436,7.270312886079025,3549.0,8.174702882469461,2.0,1.0986122886681098,0.05635390250774866,11.0,2.4849066497880004,0.30994646379261764,0.07599999999999998,False,False,3549.0,2,2,2,5,3,37,Dorsal Inner Mesoderm
09_58_34__s2,8,4037.0,1669,09_58_34__s2,all-well,xenopus,1669,4037,10539,A9,E10,C10,9,58,34,1669,1669,7.4205789054108005,4037.0,8.303504798872783,0.0,0.0,0.0,16.0,2.833213344056216,0.3963339113202873,0.031138790035587186,False,False,4037.0,13,0,3,4,4,17,Dorsal Inner Mesoderm
09_58_59__s2,8,3614.0,1600,09_58_59__s2,all-well,xenopus,1600,3614,9195,A9,E10,E11,9,58,59,1600,1600,7.3783837129967145,3614.0,8.192847134592865,0.0,0.0,0.0,15.0,2.772588722239781,0.41505257332595463,0.09131403118040088,False,False,3614.0,0,0,0,2,0,55,Inner Epidermis
09_58_61__s2,8,7897.0,2467,09_58_61__s2,all-well,xenopus,2467,7897,20730,A9,E10,F1,9,58,61,2467,2467,7.811163385025279,7897.0,8.974364841846596,2.0,1.0986122886681098,0.025326073192351528,25.0,3.258096538021482,0.3165759149043941,0.03394495412844037,False,False,7897.0,3,1,1,0,2,39,Outer Epidermis
09_58_77__s2,8,7124.0,2261,09_58_77__s2,all-well,xenopus,2261,7124,18778,A9,E10,G5,9,58,77,2261,2261,7.724004656676065,7124.0,8.871365005136852,1.0,0.6931471805599453,0.014037057832678272,25.0,3.258096538021482,0.35092644581695676,0.05315614617940199,False,False,7124.0,4,2,2,8,8,57,Ventral Inner Mesoderm
09_59_01__s2,8,5102.0,2020,09_59_01__s2,all-well,xenopus,2020,5102,13507,A9,E11,A1,9,59,1,2020,2020,7.611347717403621,5102.0,8.537583881063972,0.0,0.0,0.0,25.0,3.258096538021482,0.4900039200313603,0.04264927245358756,False,False,5102.0,3,1,1,0,2,39,Outer Epidermis
09_59_02__s2,8,6818.0,2336,09_59_02__s2,all-well,xenopus,2336,6818,17850,A9,E11,A2,9,59,2,2336,2336,7.756623334538858,6818.0,8.827468112520654,2.0,1.0986122886681098,0.02933411557641537,32.0,3.4965075614664802,0.46934584922264594,0.1235347159603246,False,False,6818.0,0,0,0,2,0,59,Inner Epidermis
09_59_14__s2,8,6321.0,2062,09_59_14__s2,all-well,xenopus,2062,6321,17272,A9,E11,B2,9,59,14,2062,2062,7.631916513071252,6321.0,8.751790892775563,0.0,0.0,0.0,28.0,3.367295829986474,0.4429678848283499,0.0701530612244898,False,False,6321.0,14,3,6,12,16,14,Unidentified Cluster
09_59_17__s2,8,4077.0,1536,09_59_17__s2,all-well,xenopus,1536,4077,10586,A9,E11,B5,9,59,17,1536,1536,7.337587743538596,4077.0,8.3133619511344,0.0,0.0,0.0,11.0,2.4849066497880004,0.2698062300711307,0.03182429403854774,False,False,4077.0,14,3,6,12,16,14,Unidentified Cluster
09_59_59__s2,8,3380.0,1549,09_59_59__s2,all-well,xenopus,1549,3380,8533,A9,E11,E11,9,59,59,1549,1549,7.346010209913293,3380.0,8.125926802707886,0.0,0.0,0.0,12.0,2.5649493574615367,0.35502958579881655,0.02979842243645925,False,False,3380.0,0,0,0,2,0,22,Inner Epidermis
09_59_71__s2,8,5534.0,2081,09_59_71__s2,all-well,xenopus,2081,5534,14214,A9,E11,F11,9,59,71,2081,2081,7.641084249174914,5534.0,8.618846845142738,1.0,0.6931471805599453,0.018070112034694615,24.0,3.2188758248682006,0.43368268883267075,0.024813895781637715,False,False,5534.0,0,0,0,2,0,40,Inner Epidermis
09_59_91__s2,8,4042.0,1592,09_59_91__s2,all-well,xenopus,1592,4042,10784,A9,E11,H7,9,59,91,1592,1592,7.373374309910049,4042.0,8.304742269640771,1.0,0.6931471805599453,0.024740227610094014,24.0,3.2188758248682006,0.5937654626422563,0.04179104477611941,False,False,4042.0,4,2,2,4,4,21,Ventral Inner Mesoderm
09_60_01__s2,8,2221.0,1211,09_60_01__s2,all-well,xenopus,1211,2221,5966,A9,E12,A1,9,60,1,1211,1211,7.10002716662926,2221.0,7.706162970199576,0.0,0.0,0.0,11.0,2.4849066497880004,0.49527239981990095,0.05315614617940199,False,False,2221.0,1,0,0,3,9,48,Inner Epidermis
09_60_05__s2,8,1794.0,1012,09_60_05__s2,all-well,xenopus,1012,1794,4941,A9,E12,A5,9,60,5,1012,1012,6.920671504248683,1794.0,7.492760300922379,0.0,0.0,0.0,10.0,2.3978952727983707,0.5574136008918618,0.04264927245358756,False,False,1794.0,8,2,2,7,7,34,Ventral Inner Mesoderm
09_60_42__s2,8,3422.0,1305,09_60_42__s2,all-well,xenopus,1305,3422,9086,A9,E12,D6,9,60,42,1305,1305,7.174724309836376,3422.0,8.138272638530186,0.0,0.0,0.0,14.0,2.70805020110221,0.4091174751607247,0.08944281524926687,False,False,3422.0,10,1,5,10,14,46,Dorsal Outer Endoderm
09_60_46__s2,8,6594.0,2436,09_60_46__s2,all-well,xenopus,2436,6594,17793,A9,E12,D10,9,60,46,2436,2436,7.798523053625206,6594.0,8.794067065151415,0.0,0.0,0.0,36.0,3.6109179126442243,0.5459508644222021,0.08074534161490685,False,False,6594.0,9,0,3,9,10,5,Inner Epidermis
09_60_47__s2,8,3280.0,1522,09_60_47__s2,all-well,xenopus,1522,3280,8588,A9,E12,D11,9,60,47,1522,1522,7.328437352895162,3280.0,8.0959035329611,0.0,0.0,0.0,14.0,2.70805020110221,0.426829268292683,0.12930232558139534,False,False,3280.0,1,0,0,3,9,74,Inner Neuroectoderm
09_60_62__s2,8,4050.0,1769,09_60_62__s2,all-well,xenopus,1769,4050,10715,A9,E12,F2,9,60,62,1769,1769,7.478734825567875,4050.0,8.30671904320269,0.0,0.0,0.0,25.0,3.258096538021482,0.6172839506172839,0.050080775444264945,False,False,4050.0,5,0,3,1,1,18,Inner Neuroectoderm
09_60_92__s2,8,3708.0,1601,09_60_92__s2,all-well,xenopus,1601,3708,9874,A9,E12,H8,9,60,92,1601,1601,7.379008127628304,3708.0,8.21851757748959,0.0,0.0,0.0,8.0,2.1972245773362196,0.2157497303128371,0.04531410916580845,False,False,3708.0,10,1,5,10,14,51,Ventral Outer Endoderm
09_61_22__s2,8,3795.0,1607,09_61_22__s2,all-well,xenopus,1607,3795,9849,A9,F1,B10,9,61,22,1607,1607,7.382746449738912,3795.0,8.241703159729818,0.0,0.0,0.0,16.0,2.833213344056216,0.42160737812911725,0.052111903455842025,False,False,3795.0,6,1,1,6,5,45,Outer Epidermis
09_61_27__s2,8,3236.0,1313,09_61_27__s2,all-well,xenopus,1313,3236,8322,A9,F1,C3,9,61,27,1313,1313,7.1808311990445555,3236.0,8.082402253926244,0.0,0.0,0.0,14.0,2.70805020110221,0.4326328800988875,0.09520182787509518,False,False,3236.0,2,2,2,5,3,42,Dorsal Inner Endoderm
09_61_30__s2,8,4043.0,1583,09_61_30__s2,all-well,xenopus,1583,4043,10633,A9,F1,C6,9,61,30,1583,1583,7.367708572374371,4043.0,8.304989580140361,1.0,0.6931471805599453,0.02473410833539451,15.0,2.772588722239781,0.37101162503091767,0.1036144578313253,False,False,4043.0,10,1,5,10,14,46,Dorsal Outer Endoderm
09_61_36__s2,8,2057.0,1166,09_61_36__s2,all-well,xenopus,1166,2057,5396,A9,F1,C12,9,61,36,1166,1166,7.062191632286556,2057.0,7.629489916393995,0.0,0.0,0.0,13.0,2.6390573296152584,0.6319883325230918,0.09520182787509518,False,False,2057.0,0,0,0,2,0,15,Dorsal Inner Mesoderm
09_61_58__s2,8,3414.0,1573,09_61_58__s2,all-well,xenopus,1573,3414,8904,A9,F1,E10,9,61,58,1573,1573,7.3613754289773485,3414.0,8.13593277200489,0.0,0.0,0.0,9.0,2.302585092994046,0.26362038664323373,0.19847328244274803,False,False,3414.0,13,0,3,4,4,25,Inner Neuroectoderm
09_61_64__s2,8,3333.0,1649,09_61_64__s2,all-well,xenopus,1649,3333,8646,A9,F1,F4,9,61,64,1649,1649,7.408530566894626,3333.0,8.111928063310739,0.0,0.0,0.0,10.0,2.3978952727983707,0.3000300030003,0.09131403118040088,False,False,3333.0,8,0,3,7,7,11,Ventral Inner Mesoderm
09_62_08__s2,8,2638.0,1356,09_62_08__s2,all-well,xenopus,1356,2638,7030,A9,F2,A8,9,62,8,1356,1356,7.213031659834869,2638.0,7.878155336503324,1.0,0.6931471805599453,0.03790750568612585,14.0,2.70805020110221,0.530705079605762,0.10817506193228735,False,False,2638.0,1,0,0,3,9,43,Inner Neuroectoderm
09_62_23__s2,8,2517.0,1196,09_62_23__s2,all-well,xenopus,1196,2517,6608,A9,F2,B11,9,62,23,1196,1196,7.087573705557973,2517.0,7.831220214604293,0.0,0.0,0.0,10.0,2.3978952727983707,0.3972983710766786,0.035414725069897485,False,False,2517.0,4,2,2,8,8,71,Ventral Inner Endoderm
09_62_28__s2,8,3204.0,1486,09_62_28__s2,all-well,xenopus,1486,3204,8766,A9,F2,C4,9,62,28,1486,1486,7.304515946460155,3204.0,8.07246736935477,0.0,0.0,0.0,13.0,2.6390573296152584,0.4057428214731586,0.04352226720647773,False,False,3204.0,11,1,1,0,12,35,Outer Epidermis
09_62_33__s2,8,3191.0,1522,09_62_33__s2,all-well,xenopus,1522,3191,8439,A9,F2,C9,9,62,33,1522,1522,7.328437352895162,3191.0,8.068402958569699,0.0,0.0,0.0,16.0,2.833213344056216,0.5014102162331557,0.02365415986949429,False,False,3191.0,8,0,3,7,7,54,Inner Neuroectoderm
09_62_48__s2,8,2396.0,1299,09_62_48__s2,all-well,xenopus,1299,2396,6286,A9,F2,D12,9,62,48,1299,1299,7.170119543449628,2396.0,7.781973234434385,0.0,0.0,0.0,14.0,2.70805020110221,0.5843071786310517,0.05985915492957746,False,False,2396.0,5,0,0,1,1,58,Inner Neuroectoderm
09_62_58__s2,8,3307.0,1459,09_62_58__s2,all-well,xenopus,1459,3307,8529,A9,F2,E10,9,62,58,1459,1459,7.286191714702382,3307.0,8.104099056143582,0.0,0.0,0.0,9.0,2.302585092994046,0.2721499848805564,0.03693181818181818,False,False,3307.0,2,2,2,5,3,83,Dorsal Inner Endoderm
09_63_15__s2,8,6482.0,2250,09_63_15__s2,all-well,xenopus,2250,6482,16909,A9,F3,B3,9,63,15,2250,2250,7.719129840906732,6482.0,8.776938645174996,0.0,0.0,0.0,25.0,3.258096538021482,0.3856834310398025,0.15654952076677317,False,False,6482.0,7,0,0,1,6,82,Inner Epidermis
09_63_16__s2,8,3580.0,1568,09_63_16__s2,all-well,xenopus,1568,3580,9450,A9,F3,B4,9,63,16,1568,1568,7.358193752733032,3580.0,8.183397369998433,0.0,0.0,0.0,20.0,3.044522437723423,0.5586592178770949,0.051086956521739134,False,False,3580.0,8,0,3,7,7,11,Neural Plate Border
09_63_19__s2,8,2985.0,1419,09_63_19__s2,all-well,xenopus,1419,2985,8060,A9,F3,B7,9,63,19,1419,1419,7.258412150595307,2985.0,8.001689978099135,0.0,0.0,0.0,13.0,2.6390573296152584,0.43551088777219427,0.12930232558139534,False,False,2985.0,2,2,2,4,4,21,Dorsal Inner Mesoderm
09_63_25__s2,8,1570.0,1014,09_63_25__s2,all-well,xenopus,1014,1570,4039,A9,F3,C1,9,63,25,1014,1014,6.922643891475888,1570.0,7.359467638255621,0.0,0.0,0.0,8.0,2.1972245773362196,0.5095541401273885,0.024229979466119093,False,False,1570.0,1,0,0,3,11,32,Inner Neuroectoderm
09_63_37__s2,8,4050.0,1705,09_63_37__s2,all-well,xenopus,1705,4050,10558,A9,F3,D1,9,63,37,1705,1705,7.441906728051625,4050.0,8.30671904320269,1.0,0.6931471805599453,0.02469135802469136,22.0,3.1354942159291497,0.5432098765432098,0.0346740638002774,False,False,4050.0,0,0,0,2,0,22,Neural Plate Border
09_63_58__s2,8,5260.0,1878,09_63_58__s2,all-well,xenopus,1878,5260,13857,A9,F3,E10,9,63,58,1878,1878,7.538494999413465,5260.0,8.568076401730806,0.0,0.0,0.0,21.0,3.091042453358316,0.39923954372623577,0.02252614641995173,False,False,5260.0,9,0,3,9,10,3,Inner Neuroectoderm
09_63_63__s2,8,4320.0,1711,09_63_63__s2,all-well,xenopus,1711,4320,11501,A9,F3,F3,9,63,63,1711,1711,7.445417556701687,4320.0,8.371242135931933,0.0,0.0,0.0,15.0,2.772588722239781,0.3472222222222222,0.040117416829745595,False,False,4320.0,3,1,1,0,2,70,Outer Epidermis
09_63_81__s2,8,4189.0,1771,09_63_81__s2,all-well,xenopus,1771,4189,11175,A9,F3,G9,9,63,81,1771,1771,7.4798641311650265,4189.0,8.340456012916183,1.0,0.6931471805599453,0.023872045834328,23.0,3.1780538303479458,0.549057054189544,0.037708830548926014,False,False,4189.0,7,0,0,3,6,50,Inner Neuroectoderm
09_63_94__s2,8,4162.0,1651,09_63_94__s2,all-well,xenopus,1651,4162,11026,A9,F3,H10,9,63,94,1651,1651,7.409741954080923,4162.0,8.333991247194975,0.0,0.0,0.0,19.0,2.995732273553991,0.45651129264776547,0.031138790035587186,False,False,4162.0,4,2,2,8,8,36,Ventral Inner Mesoderm
09_64_07__s2,8,3577.0,1633,09_64_07__s2,all-well,xenopus,1633,3577,9863,A9,F4,A7,9,64,7,1633,1633,7.3987862754199485,3577.0,8.182559264068665,0.0,0.0,0.0,22.0,3.1354942159291497,0.6150405367626502,0.12637362637362634,False,False,3577.0,1,0,0,3,9,43,Inner Epidermis
09_64_10__s2,8,4675.0,1919,09_64_10__s2,all-well,xenopus,1919,4675,12511,A9,F4,A10,9,64,10,1919,1919,7.560080465021827,4675.0,8.450198322591959,0.0,0.0,0.0,21.0,3.091042453358316,0.4491978609625668,0.1036144578313253,False,False,4675.0,13,0,3,4,4,41,Dorsal Inner Mesoderm
09_64_17__s2,8,3731.0,1748,09_64_17__s2,all-well,xenopus,1748,3731,10000,A9,F4,B5,9,64,17,1748,1748,7.466799475018602,3731.0,8.224699561967235,0.0,0.0,0.0,27.0,3.332204510175204,0.7236665773251139,0.032520325203252036,False,False,3731.0,7,0,0,1,6,50,Dorsal Inner Mesoderm
09_64_19__s2,8,3057.0,1434,09_64_19__s2,all-well,xenopus,1434,3057,8090,A9,F4,B7,9,64,19,1434,1434,7.268920128193722,3057.0,8.025516386489008,0.0,0.0,0.0,15.0,2.772588722239781,0.49067713444553485,0.03616721465476749,False,False,3057.0,8,2,2,7,7,60,Ventral Inner Mesoderm
09_64_34__s2,8,1821.0,1063,09_64_34__s2,all-well,xenopus,1063,1821,4829,A9,F4,C10,9,64,34,1063,1063,6.96979066990159,1821.0,7.507690077819904,0.0,0.0,0.0,6.0,1.9459101490553132,0.3294892915980231,0.05315614617940199,False,False,1821.0,1,0,0,3,11,33,Inner Epidermis
09_64_48__s2,8,1667.0,1045,09_64_48__s2,all-well,xenopus,1045,1667,4326,A9,F4,D12,9,64,48,1045,1045,6.952728644624869,1667.0,7.419380582918692,0.0,0.0,0.0,12.0,2.5649493574615367,0.7198560287942412,0.02540608079966681,False,False,1667.0,1,0,0,3,11,26,Inner Epidermis
09_64_55__s2,8,3705.0,1525,09_64_55__s2,all-well,xenopus,1525,3705,9856,A9,F4,E7,9,64,55,1525,1525,7.330405211844402,3705.0,8.217708406845306,1.0,0.6931471805599453,0.026990553306342778,26.0,3.295836866004329,0.7017543859649122,0.06479217603911981,False,False,3705.0,4,2,2,8,8,85,Dorsal Inner Endoderm
09_64_62__s2,8,6352.0,2094,09_64_62__s2,all-well,xenopus,2094,6352,16696,A9,F4,F2,9,64,62,2094,2094,7.647308832356238,6352.0,8.756682421266532,0.0,0.0,0.0,17.0,2.8903717578961645,0.267632241813602,0.04531410916580845,False,False,6352.0,4,2,2,8,8,57,Ventral Inner Mesoderm
09_64_67__s2,8,2641.0,1312,09_64_67__s2,all-well,xenopus,1312,2641,6844,A9,F4,F7,9,64,67,1312,1312,7.180069874302796,2641.0,7.879291485082271,1.0,0.6931471805599453,0.03786444528587656,9.0,2.302585092994046,0.34078000757288907,0.03182429403854774,False,False,2641.0,1,0,0,3,9,48,Inner Epidermis
09_64_69__s2,8,5382.0,1866,09_64_69__s2,all-well,xenopus,1866,5382,14568,A9,F4,F9,9,64,69,1866,1866,7.532088143541722,5382.0,8.591001118560957,3.0,1.3862943611198906,0.055741360089186176,21.0,3.091042453358316,0.39018952062430323,0.054220234768026836,False,False,5382.0,2,2,2,5,3,42,Dorsal Inner Endoderm
09_64_80__s2,8,6342.0,2232,09_64_80__s2,all-well,xenopus,2232,6342,17095,A9,F4,G8,9,64,80,2232,2232,7.711101251840158,6342.0,8.755107121633896,1.0,0.6931471805599453,0.015767896562598548,41.0,3.7376696182833684,0.6464837590665405,0.07912687585266029,False,False,6342.0,9,0,0,2,0,59,Neural Plate Border
09_64_90__s2,8,2731.0,1464,09_64_90__s2,all-well,xenopus,1464,2731,7263,A9,F4,H6,9,64,90,1464,1464,7.289610521451167,2731.0,7.912789220690681,3.0,1.3862943611198906,0.10984987184181619,14.0,2.70805020110221,0.5126327352618089,0.031138790035587186,False,False,2731.0,1,0,0,7,11,56,Inner Neuroectoderm
09_65_01__s2,8,4536.0,1709,09_65_01__s2,all-well,xenopus,1709,4536,12604,A9,F5,A1,9,65,1,1709,1709,7.444248649496705,4536.0,8.420021279663963,1.0,0.6931471805599453,0.02204585537918871,14.0,2.70805020110221,0.30864197530864196,0.0444104134762634,False,False,4536.0,14,3,6,12,16,14,Unidentified Cluster
09_65_19__s2,8,4422.0,1910,09_65_19__s2,all-well,xenopus,1910,4422,11919,A9,F5,B7,9,65,19,1910,1910,7.555381944240273,4422.0,8.394573477868327,0.0,0.0,0.0,15.0,2.772588722239781,0.33921302578018997,0.05868680999418941,False,False,4422.0,5,0,0,1,1,23,Inner Neuroectoderm
09_65_23__s2,8,5132.0,1684,09_65_23__s2,all-well,xenopus,1684,5132,13663,A9,F5,B11,9,65,23,1684,1684,7.429520842786462,5132.0,8.543445562560303,2.0,1.0986122886681098,0.03897116134060795,16.0,2.833213344056216,0.3117692907248636,0.06609017912291537,False,False,5132.0,10,1,5,10,14,51,Dorsal Outer Endoderm
09_65_37__s2,8,4171.0,1595,09_65_37__s2,all-well,xenopus,1595,4171,11292,A9,F5,D1,9,65,37,1595,1595,7.3752557780097545,4171.0,8.336150816120663,0.0,0.0,0.0,15.0,2.772588722239781,0.35962598897146963,0.05530474040632054,False,False,4171.0,10,1,5,10,14,44,Dorsal Outer Mesoderm
09_65_41__s2,8,3970.0,1681,09_65_41__s2,all-well,xenopus,1681,3970,10808,A9,F5,D5,9,65,41,1681,1681,7.427738840532894,3970.0,8.286773231131251,0.0,0.0,0.0,8.0,2.1972245773362196,0.20151133501259444,0.026006711409395974,False,False,3970.0,3,1,1,0,2,8,Outer Epidermis
09_65_55__s2,8,1944.0,1080,09_65_55__s2,all-well,xenopus,1080,1944,5258,A9,F5,E7,9,65,55,1080,1080,6.985641817639208,1944.0,7.573017256052546,1.0,0.6931471805599453,0.051440329218107,12.0,2.5649493574615367,0.6172839506172839,0.0575373993095512,False,False,1944.0,8,2,3,7,7,63,Ventral Inner Mesoderm
09_65_66__s2,8,3848.0,1543,09_65_66__s2,all-well,xenopus,1543,3848,10300,A9,F5,F6,9,65,66,1543,1543,7.342131730584722,3848.0,8.255568653283746,0.0,0.0,0.0,19.0,2.995732273553991,0.4937629937629938,0.04623376623376624,False,False,3848.0,2,2,2,5,3,47,Dorsal Inner Mesoderm
09_65_74__s2,8,6140.0,2213,09_65_74__s2,all-well,xenopus,2213,6140,17038,A9,F5,G2,9,65,74,2213,2213,7.7025561132685825,6140.0,8.722742874329398,0.0,0.0,0.0,23.0,3.1780538303479458,0.3745928338762215,0.0346740638002774,False,False,6140.0,5,0,0,1,1,18,Inner Neuroectoderm
09_65_82__s2,8,3750.0,1535,09_65_82__s2,all-well,xenopus,1535,3750,10417,A9,F5,G10,9,65,82,1535,1535,7.336936913707618,3750.0,8.229777750081887,0.0,0.0,0.0,8.0,2.1972245773362196,0.21333333333333335,0.04909284951974387,False,False,3750.0,10,1,5,10,14,44,Dorsal Outer Mesoderm
09_66_18__s2,8,2344.0,1263,09_66_18__s2,all-well,xenopus,1263,2344,6578,A9,F6,B6,9,66,18,1263,1263,7.142036574706803,2344.0,7.76004068088038,1.0,0.6931471805599453,0.042662116040955635,8.0,2.1972245773362196,0.3412969283276451,0.018306636155606407,False,False,2344.0,7,0,0,1,6,4,Inner Neuroectoderm
09_66_41__s2,8,1737.0,1040,09_66_41__s2,all-well,xenopus,1040,1737,4701,A9,F6,D5,9,66,41,1040,1040,6.947937068614969,1737.0,7.460490305825338,0.0,0.0,0.0,7.0,2.0794415416798357,0.40299366724237184,0.027861123017573944,False,False,1737.0,6,1,1,6,5,68,Outer Neuroectoderm
09_66_83__s2,8,4395.0,1745,09_66_83__s2,all-well,xenopus,1745,4395,12273,A9,F6,G11,9,66,83,1745,1745,7.465082736399547,4395.0,8.388450315523512,0.0,0.0,0.0,14.0,2.70805020110221,0.3185437997724687,0.06479217603911981,False,False,4395.0,11,1,1,0,12,20,Outer Neuroectoderm
09_67_22__s2,8,4048.0,1729,09_67_22__s2,all-well,xenopus,1729,4048,10618,A9,F7,B10,9,67,22,1729,1729,7.455876687491824,4048.0,8.30622521603216,0.0,0.0,0.0,12.0,2.5649493574615367,0.2964426877470355,0.04179104477611941,False,False,4048.0,0,0,0,2,1,23,Inner Epidermis
09_67_31__s2,8,3695.0,1602,09_67_31__s2,all-well,xenopus,1602,3695,9909,A9,F7,C7,9,67,31,1602,1602,7.3796321526095525,3695.0,8.215006432761575,0.0,0.0,0.0,19.0,2.995732273553991,0.5142083897158322,0.0110573600552868,False,False,3695.0,3,1,1,0,2,39,Outer Epidermis
09_67_34__s2,8,3908.0,1752,09_67_34__s2,all-well,xenopus,1752,3908,10432,A9,F7,C10,9,67,34,1752,1752,7.469083884921234,3908.0,8.271036865792954,0.0,0.0,0.0,21.0,3.091042453358316,0.5373592630501536,0.09929632525410474,False,False,3908.0,0,0,0,2,0,30,Inner Neuroectoderm
09_67_35__s2,8,4186.0,1707,09_67_35__s2,all-well,xenopus,1707,4186,11129,A9,F7,C11,9,67,35,1707,1707,7.443078374348516,4186.0,8.339739766019143,2.0,1.0986122886681098,0.047778308647873864,23.0,3.1780538303479458,0.5494505494505495,0.1036144578313253,False,False,4186.0,13,0,3,4,4,25,Ventral Inner Mesoderm
09_67_46__s2,8,1967.0,1053,09_67_46__s2,all-well,xenopus,1053,1967,5368,A9,F7,D10,9,67,46,1053,1053,6.960347729101308,1967.0,7.584773077612199,0.0,0.0,0.0,10.0,2.3978952727983707,0.5083884087442806,0.023086269744835967,False,False,1967.0,2,2,2,5,3,72,Dorsal Inner Mesoderm
09_67_50__s2,8,3757.0,1565,09_67_50__s2,all-well,xenopus,1565,3757,10472,A9,F7,E2,9,67,50,1565,1565,7.356279876550748,3757.0,8.231642179973411,0.0,0.0,0.0,17.0,2.8903717578961645,0.4524886877828055,0.054220234768026836,False,False,3757.0,11,1,1,0,12,27,Outer Neuroectoderm
09_67_60__s2,8,2007.0,1000,09_67_60__s2,all-well,xenopus,1000,2007,5166,A9,F7,E12,9,67,60,1000,1000,6.90875477931522,2007.0,7.60489448081162,1.0,0.6931471805599453,0.04982561036372695,8.0,2.1972245773362196,0.3986048829098156,0.024229979466119093,False,False,2007.0,4,2,2,5,3,37,Ventral Inner Mesoderm
09_67_66__s2,8,5861.0,1993,09_67_66__s2,all-well,xenopus,1993,5861,15725,A9,F7,F6,9,67,66,1993,1993,7.597897950521784,5861.0,8.676246121270838,0.0,0.0,0.0,22.0,3.1354942159291497,0.3753625661149974,0.05530474040632054,False,False,5861.0,12,3,4,11,13,64,Unidentified Cluster
09_67_69__s2,8,2466.0,1227,09_67_69__s2,all-well,xenopus,1227,2466,6464,A9,F7,F9,9,67,69,1227,1227,7.113142108707088,2466.0,7.810758116529357,1.0,0.6931471805599453,0.04055150040551501,7.0,2.0794415416798357,0.28386050283860503,0.006815968841285298,False,False,2466.0,6,1,1,6,5,0,Outer Epidermis
09_67_77__s2,8,2131.0,1201,09_67_77__s2,all-well,xenopus,1201,2131,5685,A9,F7,G5,9,67,77,1201,1201,7.091742115095153,2131.0,7.664815785285735,0.0,0.0,0.0,8.0,2.1972245773362196,0.37541060534960113,0.05315614617940199,False,False,2131.0,1,0,0,3,11,13,Neural Plate Border
09_67_85__s2,8,2147.0,1182,09_67_85__s2,all-well,xenopus,1182,2147,5670,A9,F7,H1,9,67,85,1182,1182,7.075808863978387,2147.0,7.672292455628756,1.0,0.6931471805599453,0.04657661853749418,6.0,1.9459101490553132,0.2794597112249651,0.02252614641995173,False,False,2147.0,6,1,1,6,5,80,Outer Neuroectoderm
09_68_06__s2,8,5282.0,1966,09_68_06__s2,all-well,xenopus,1966,5282,14451,A9,F8,A6,9,68,6,1966,1966,7.584264818389059,5282.0,8.572249397164315,0.0,0.0,0.0,16.0,2.833213344056216,0.3029155622870125,0.06876971608832808,False,False,5282.0,3,1,1,0,2,19,Outer Epidermis
